remote_unit_id,time_stamp,entries,exits,num_people_exited,sum_exit_entry,week_num,z_score_num_people_exited,z_score_sum_exit_entry
11,1546311600,421,900,479,1321,1,-0.1202024429231394,-0.37198446722404604
11,1546326000,118,179,61,297,1,-0.6073386589800729,-1.0672305654541
11,1546340400,298,566,268,864,1,-0.36610134624374463,-0.6822651966099198
11,1546354800,565,807,242,1372,1,-0.3964016850415443,-0.3373579525661039
11,1546369200,643,1150,507,1793,1,-0.08757130883320127,-0.05151946882113049
11,1546383600,437,716,279,1153,1,-0.3532819721369832,-0.4860482802149143
11,1546398000,89,124,35,213,1,-0.6376389977778726,-1.1242624719495342
11,1546412400,633,496,0,1129,1,-0.6784279153902953,-0.5023431106421812
11,1546426800,2029,1342,0,3371,1,-0.6784279153902953,1.0198656317716677
11,1546441200,718,1204,486,1922,1,-0.11204465940065488,0.03606524472542907
11,1546455600,1110,3981,2871,5091,1,2.6674287264744327,2.1876618123924616
11,1546470000,547,1474,927,2021,1,0.4018957025158707,0.103281420237905
11,1546484400,109,190,81,299,1,-0.5840307060586886,-1.0658726629184947
11,1546498800,669,614,0,1283,1,-0.6784279153902953,-0.397784615400552
11,1546513200,2067,1508,0,3575,1,-0.6784279153902953,1.1583716904034362
11,1546527600,679,1356,677,2035,1,0.11054629099856596,0.11278673798714402
11,1546542000,1248,4456,3208,5704,1,3.0601677331997594,2.6038589395555705
11,1546556400,608,1763,1155,2371,1,0.6676063658196526,0.34091436396888053
11,1546570800,97,196,99,293,1,-0.5630535484294427,-1.0699463705253114
11,1546585200,624,578,0,1202,1,-0.6784279153902953,-0.45277966809257775
11,1546599600,1926,1644,0,3570,1,-0.6784279153902953,1.1549769340644225
11,1546614000,672,1573,901,2245,1,0.371595363718071,0.2553665042257293
11,1546628400,1230,4088,2858,5318,1,2.6522785570755327,2.3417837501836947
11,1546642800,555,1632,1077,2187,1,0.5767053494262535,0.21598733069316767
11,1546657200,163,250,87,413,1,-0.5770383201822732,-0.9884722183889768
11,1546671600,129,190,61,319,1,-0.6073386589800729,-1.0522936375624388
11,1546686000,571,974,403,1545,1,-0.20877266402440003,-0.2198993832362217
11,1546700400,658,1073,415,1731,1,-0.19478789227156942,-0.0936144474249033
11,1546714800,651,1468,817,2119,1,0.2737019614482566,0.16981864448257816
11,1546729200,448,761,313,1209,1,-0.31365845217062976,-0.44802700921795824
11,1546743600,143,220,77,363,1,-0.5886922966429654,-1.0224197817791163
11,1546758000,57,127,70,184,1,-0.5968500801654499,-1.1439520587158152
11,1546772400,431,580,149,1011,1,-0.5047836661259817,-0.5824593602429101
11,1546786800,546,851,305,1397,1,-0.3229816333391835,-0.3203841708710342
11,1546801200,572,1165,593,1737,1,0.012652888728751558,-0.08954073981808656
11,1546815600,427,588,161,1015,1,-0.49079889437315105,-0.579743555171699
11,1546830000,100,122,22,222,1,-0.6527891671767725,-1.1181519105393092
11,1546844400,675,561,0,1236,1,-0.6784279153902953,-0.42969532498728297
11,1546858800,2308,1357,0,3665,1,-0.6784279153902953,1.2194773045056873
11,1546873200,653,1394,741,2047,1,0.18513174034699598,0.12093415320077747
11,1546887600,1198,4354,3156,5552,1,2.9995670556041603,2.500658346849547
11,1546902000,615,1484,869,2099,1,0.334302639043856,0.1562396191265224
11,1546916400,101,188,87,289,2,-0.5720164253230604,-1.1043064997554577
11,1546930800,661,515,0,1176,2,-0.6641825656940471,-0.5637464981233199
