remote_unit_id,time_stamp,entries,exits,num_people_exited,sum_exit_entry,week_num,z_score_num_people_exited,z_score_sum_exit_entry
116,1546311600,90,164,74,254,1,-0.5184915273729889,-0.9957880479935205
116,1546326000,73,93,20,166,1,-0.6988225784513418,-1.1473022971139375
116,1546340400,126,237,111,363,1,-0.39493136274522866,-0.808116989423913
116,1546354800,245,497,252,742,1,0.07593304840380379,-0.15557266650757118
116,1546369200,338,798,460,1136,1,0.7705415414463481,0.5227979488724781
116,1546383600,404,339,0,743,1,-0.7656118566285095,-0.15385091367665735
116,1546398000,145,67,0,212,1,-0.7656118566285095,-1.0681016668919014
116,1546412400,25,226,201,251,1,-0.0943796109479739,-1.000953306486262
116,1546426800,305,1254,949,1559,1,2.403539392878099,1.2510993963490284
116,1546441200,329,797,468,1126,1,0.7972572527172151,0.5055804205633397
116,1546455600,1192,845,0,2037,1,-0.7656118566285095,2.074097249525839
116,1546470000,504,431,0,935,1,-0.7656118566285095,0.1767256298587981
116,1546484400,168,87,0,255,1,-0.7656118566285095,-0.9940662951626066
116,1546498800,36,236,200,272,1,-0.09771907485683229,-0.9647964970370715
116,1546513200,268,1286,1018,1554,1,2.633962402589327,1.242490632194459
116,1546527600,341,756,415,1097,1,0.6202656655477207,0.4556495884668387
116,1546542000,1099,1042,0,2141,1,-0.7656118566285095,2.253159543940878
116,1546556400,571,378,0,949,1,-0.7656118566285095,0.20083016949159174
116,1546570800,174,89,0,263,1,-0.7656118566285095,-0.9802922725152959
116,1546585200,35,241,206,276,1,-0.07768229140368198,-0.9579094857134162
116,1546599600,259,1282,1023,1541,1,2.6506597221336192,1.2201078453925793
116,1546614000,370,723,353,1093,1,0.4132189031985008,0.44876257714318335
116,1546628400,1085,964,0,2049,1,-0.7656118566285095,2.0947582834968053
116,1546642800,553,536,0,1089,1,-0.7656118566285095,0.441875565819528
116,1546657200,213,126,0,339,1,-0.7656118566285095,-0.8494390573658449
116,1546671600,32,109,77,141,1,-0.5084731356464137,-1.1903461178867834
116,1546686000,120,383,263,503,1,0.11266715140124603,-0.5670715930959767
116,1546700400,228,652,424,880,1,0.6503208407274462,0.08202922415853744
116,1546714800,431,712,281,1143,1,0.17277750176069698,0.5348502186888748
116,1546729200,328,428,100,756,1,-0.4316654657426709,-0.13146812687477755
116,1546743600,161,131,0,292,1,-0.7656118566285095,-0.9303614404187949
116,1546758000,33,70,37,103,1,-0.6420516920007492,-1.255772725461509
116,1546772400,122,326,204,448,1,-0.08436121922139875,-0.6617679987962374
116,1546786800,209,823,614,1032,1,1.2848189834105395,0.3437356544574397
116,1546801200,404,719,315,1123,1,0.2863192746618821,0.5004151620705982
116,1546815600,322,251,0,573,1,-0.7656118566285095,-0.4465488949320085
116,1546830000,89,51,0,140,1,-0.7656118566285095,-1.192067870717697
116,1546844400,32,222,190,254,1,-0.13111371394541615,-0.9957880479935205
116,1546858800,267,1282,1015,1549,1,2.6239440108627523,1.23388186803989
116,1546873200,275,634,359,909,1,0.4332556866516511,0.13196005625503854
116,1546887600,1144,744,0,1888,1,-0.7656118566285095,1.8175560777196786
116,1546902000,468,315,0,783,1,-0.7656118566285095,-0.08498080044010412
116,1546916400,130,67,0,197,2,-0.637733953693141,-1.093506834684961
116,1546930800,28,237,209,265,2,-0.021618100125191247,-0.9847615608293168
116,1546945200,235,1370,1135,1605,2,2.708158361137591,1.1581600122083797
116,1546959600,300,663,363,963,2,0.43236200250382434,0.13147669139479676
116,1546974000,1136,849,0,1985,2,-0.637733953693141,1.7658541896369804
116,1546988400,558,328,0,886,2,-0.637733953693141,0.008338660705317184
116,1547002800,124,83,0,207,2,-0.637733953693141,-1.0775148826473664
116,1547017200,29,237,208,266,2,-0.024566022869535506,-0.9831623656255574
116,1547031600,327,1330,1003,1657,2,2.3190325588841487,1.2413181628038725
116,1547046000,406,674,268,1080,2,0.15230934179111993,0.3185825302346553
116,1547060400,1285,874,0,2159,2,-0.637733953693141,2.0441141550911293
116,1547074800,588,352,0,940,2,-0.637733953693141,0.09469520170832883
116,1547089200,133,84,0,217,2,-0.637733953693141,-1.0615229306097715
116,1547103600,29,219,190,248,2,-0.07762863226773213,-1.011947879293228
116,1547118000,269,1399,1130,1668,2,2.6934187474158695,1.2589093100452267
116,1547132400,349,699,350,1048,2,0.394039006827349,0.26740828371435216
116,1547146800,1196,921,0,2117,2,-0.637733953693141,1.976947956533231
116,1547161200,591,334,0,925,2,-0.637733953693141,0.07070727365193671
116,1547175600,138,78,0,216,2,-0.637733953693141,-1.063122125813531
116,1547190000,28,199,171,227,2,-0.13363916441027301,-1.045530978572177
116,1547204400,251,1314,1063,1565,2,2.4959079235448045,1.0941922040580008
116,1547218800,361,666,305,1027,2,0.26138248333185743,0.23382518443540315
116,1547233200,1277,883,0,2160,2,-0.637733953693141,2.0457133502948883
116,1547247600,590,427,0,1017,2,-0.637733953693141,0.2178332323978084
116,1547262000,292,112,0,404,2,-0.637733953693141,-0.7624734275067497
116,1547276400,174,106,0,280,2,-0.637733953693141,-0.9607736327729247
116,1547290800,122,299,177,421,2,-0.11595162794420748,-0.7352871090428387
116,1547305200,371,657,286,1028,2,0.20537195118931656,0.23542437963916263
116,1547319600,575,563,0,1138,2,-0.637733953693141,0.4113358520527049
116,1547334000,331,415,84,746,2,-0.3901084431682234,-0.21554866782100932
116,1547348400,175,136,0,311,2,-0.637733953693141,-0.911198581456381
116,1547362800,41,77,36,118,2,-0.5316087348967478,-1.2198432557819596
116,1547377200,103,298,195,401,2,-0.06288901854601085,-0.7672710131180281
116,1547391600,185,535,350,720,2,0.394039006827349,-0.2571277431187557
116,1547406000,368,411,43,779,2,-0.510973275686338,-0.16277522609694664
116,1547420400,272,195,0,467,2,-0.637733953693141,-0.6617241296699028
116,1547434800,86,67,0,153,2,-0.637733953693141,-1.163871423650378
116,1547449200,29,209,180,238,2,-0.1071078597111747,-1.0279398313308226
116,1547463600,251,1316,1065,1567,2,2.5018037690334927,1.0973905944655196
116,1547478000,330,605,275,935,2,0.17294480100152973,0.08669922568953146
116,1547492400,1206,675,0,1881,2,-0.637733953693141,1.5995378884459948
116,1547506800,473,288,0,761,2,-0.637733953693141,-0.19156073976461718
116,1547521200,129,80,0,209,3,-0.7900401129840962,-1.1196831582434863
116,1547535600,32,228,196,260,3,-0.16179337707943237,-1.031660208011991
116,1547550000,250,1310,1060,1560,3,2.6076208056839834,1.212062052790826
116,1547564400,349,660,311,1009,3,0.20682077919116115,0.26106900225055496
116,1547578800,1156,900,0,2056,3,-0.7900401129840962,2.0681283922971314
116,1547593200,598,333,0,931,3,-0.7900401129840962,0.12644566660238596
116,1547607600,151,101,0,252,3,-0.7900401129840962,-1.0454677296169315
116,1547622000,29,225,196,254,3,-0.16179337707943237,-1.0420158492156963
116,1547636400,273,1348,1075,1621,3,2.655700913023626,1.3173444050284964
116,1547650800,381,702,321,1083,3,0.23887418408425626,0.38878857709625375
116,1547665200,1230,764,0,1994,3,-0.7900401129840962,1.9611200998588432
116,1547679600,563,376,0,939,3,-0.7900401129840962,0.14025318820732635
116,1547694000,166,93,0,259,3,-0.7900401129840962,-1.0333861482126085
116,1547708400,28,239,211,267,3,-0.11371326973978974,-1.0195786266076683
116,1547722800,286,1332,1046,1618,3,2.5627460388336503,1.3121665844266437
116,1547737200,389,665,276,1054,3,0.09463386206532834,0.33873631127834475
116,1547751600,1224,902,0,2126,3,-0.7900401129840962,2.18894420634036
116,1547766000,599,390,0,989,3,-0.7900401129840962,0.22655019823820394
116,1547780400,178,117,0,295,3,-0.7900401129840962,-0.9712523009903767
116,1547794800,35,235,200,270,3,-0.14897201512219435,-1.0144008060058156
116,1547809200,249,1248,999,1497,3,2.4120950358361033,1.10332782015192
116,1547823600,386,628,242,1014,3,-0.014347714571194962,0.2696987032536427
