remote_unit_id,time_stamp,entries,exits,num_people_exited,sum_exit_entry,week_num,z_score_num_people_exited,z_score_sum_exit_entry
160,1546300800,0,0,0,0,1,-1.0288300846069258,-1.4632965295491784
160,1546315200,199,151,0,350,1,-1.0288300846069258,-0.8702865187859198
160,1546329600,37,75,38,112,1,-0.8520573865787747,-1.2735333261049357
160,1546344000,89,298,209,387,1,-0.05658024545209483,-0.807596889076661
160,1546358400,264,514,250,778,1,0.13414819189406818,-0.1451199913382778
160,1546372800,308,561,253,869,1,0.1481039312120801,0.00906261146016946
160,1546387200,312,216,0,528,1,-1.0288300846069258,-0.5686985704548911
160,1546401600,65,32,0,97,1,-1.0288300846069258,-1.2989480408519325
160,1546416000,188,301,113,489,1,-0.5031639036284765,-0.6347768287970829
160,1546430400,576,964,388,1540,1,0.7761122005226169,1.1459475178091596
160,1546444800,430,840,410,1270,1,0.8784542888547043,0.6884826523632173
160,1546459200,697,1361,664,2058,1,2.060040217779714,2.0236023337387827
160,1546473600,423,335,0,758,1,-1.0288300846069258,-0.17900627766760685
160,1546488000,82,63,0,145,1,-1.0288300846069258,-1.2176209536615428
160,1546502400,197,306,109,503,1,-0.5217715560524924,-0.6110564283665525
160,1546516800,655,1015,360,1670,1,0.6458586335545055,1.3662083789497985
160,1546531200,450,839,389,1289,1,0.7807641136286207,0.7206746243760799
160,1546545600,700,1289,589,1989,1,1.711146734829416,1.9066946459025973
160,1546560000,495,474,0,969,1,-1.0288300846069258,0.1784940431068148
160,1546574400,97,60,0,157,1,-1.0288300846069258,-1.1972891818639453
160,1546588800,195,321,126,516,1,-0.4426890332504248,-0.5890303422524885
160,1546601691,606,354,0,960,1,-1.0288300846069258,0.1632452142586167
160,1546603200,294,970,676,1264,1,2.115863175051762,0.6783167664644185
160,1546617600,486,920,434,1406,1,0.9901002033987997,0.9189093994026549
160,1546632000,710,1285,575,1995,1,1.6460199513453604,1.916860531801396
160,1546646400,509,555,46,1064,1,-0.8148420817307429,0.33945390317112784
160,1546660800,214,96,0,310,1,-1.0288300846069258,-0.938059091444578
160,1546675200,68,103,35,171,1,-0.8660131258967866,-1.173568781433415
160,1546689600,206,573,367,779,1,0.6784220252965333,-0.14342567702181133
160,1546704000,374,732,358,1106,1,0.6365548073424976,0.4106151044627189
160,1546718400,412,872,460,1284,1,1.111049944154903,0.7122030527937476
160,1546732800,379,513,134,892,1,-0.405473728402393,0.04803184073889789
160,1546747200,195,75,0,270,1,-1.0288300846069258,-1.005831664103236
160,1546761600,42,56,14,98,1,-0.9637033011228701,-1.297253726535466
160,1546776000,145,458,313,603,1,0.42721871757231866,-0.4416249967199071
160,1546790400,370,704,334,1074,1,0.5249088927984021,0.3563970463357924
160,1546804800,400,697,297,1097,1,0.35278810787625503,0.3953662756145208
160,1546819200,351,228,0,579,1,-1.0288300846069258,-0.482288540315102
160,1546833600,62,50,0,112,1,-1.0288300846069258,-1.2735333261049357
160,1546848000,232,366,134,598,1,-0.405473728402393,-0.4500965683022394
160,1546862400,658,1083,425,1741,1,0.9482329854447639,1.4865046954189167
160,1546876800,404,830,426,1234,1,0.9528848985507679,0.6274873369704249
160,1546891200,721,1305,584,2026,1,1.6878871692993962,1.9693842756118562
160,1546905600,425,359,0,784,2,-1.0164777356071968,-0.3098820153560246
160,1546920000,96,32,0,128,2,-1.0164777356071968,-1.3352055757125982
