remote_unit_id,time_stamp,entries,exits,num_people_exited,sum_exit_entry,week_num,z_score_num_people_exited,z_score_sum_exit_entry
142,1546300800,0,0,0,0,1,-0.20901990428748526,-1.4820599787990558
142,1546315200,461,136,0,597,1,-0.20901990428748526,-0.18559839235625064
142,1546329600,117,75,0,192,1,-0.20901990428748526,-1.0651075087872994
142,1546344000,191,153,0,344,1,-0.20901990428748526,-0.7350201366946589
142,1546344448,10,18,8,28,1,5.782884018620426,-1.4212544102556748
142,1546358400,346,218,0,564,1,-0.20901990428748526,-0.2572620981395213
142,1546372800,365,283,0,648,1,-0.20901990428748526,-0.07484539250937781
142,1546387200,237,147,0,384,1,-0.20901990428748526,-0.6481550387755429
142,1546401600,50,33,0,83,1,-0.20901990428748526,-1.3018149006168904
142,1546416000,366,305,0,671,1,-0.20901990428748526,-0.024897961205886155
142,1546430400,921,505,0,1426,1,-0.20901990428748526,1.614680762017427
142,1546444800,646,391,0,1037,1,-0.20901990428748526,0.7699176847540247
142,1546459200,737,603,0,1340,1,-0.20901990428748526,1.4279208014913278
142,1546473600,438,268,0,706,1,-0.20901990428748526,0.051108999473340286
142,1546488000,98,29,0,127,1,-0.20901990428748526,-1.2062632929058628
142,1546502400,370,327,0,697,1,-0.20901990428748526,0.031564352441539205
142,1546516800,968,515,0,1483,1,-0.20901990428748526,1.7384635265521673
142,1546531200,653,353,0,1006,1,-0.20901990428748526,0.7025972338667098
142,1546545600,748,674,0,1422,1,-0.20901990428748526,1.6059942522255155
142,1546560000,508,197,0,705,1,-0.20901990428748526,0.048937372025362386
142,1546574400,118,21,0,139,1,-0.20901990428748526,-1.1802037635301281
142,1546588800,366,316,0,682,1,-0.20901990428748526,-0.0010100592781292722
142,1546603200,903,479,0,1382,1,-0.20901990428748526,1.5191291543063996
142,1546617600,683,356,0,1039,1,-0.20901990428748526,0.7742609396499804
142,1546632000,904,746,0,1650,1,-0.20901990428748526,2.1011253103644765
142,1546646400,621,233,0,854,1,-0.20901990428748526,0.37250986177406925
