remote_unit_id,time_stamp,entries,exits,num_people_exited,sum_exit_entry,week_num,z_score_num_people_exited,z_score_sum_exit_entry
282,1546311600,205,27,0,232,1,-0.23890011943493444,-0.6473321852505629
282,1546326000,30,12,0,42,1,-0.23890011943493444,-0.983051353268987
282,1546340400,55,42,0,97,1,-0.23890011943493444,-0.8858694888426011
282,1546354800,229,139,0,368,1,-0.23890011943493444,-0.4070279386689541
282,1546369200,415,135,0,550,1,-0.23890011943493444,-0.08544431456709521
282,1546383600,220,66,0,286,1,-0.23890011943493444,-0.5519172638137476
282,1546398000,54,18,0,72,1,-0.23890011943493444,-0.9300430635818674
282,1546412400,41,38,0,79,1,-0.23890011943493444,-0.9176744626548728
282,1546426800,443,314,0,757,1,-0.23890011943493444,0.28031288427402995
282,1546441200,605,203,0,808,1,-0.23890011943493444,0.37042697674213326
282,1546455600,1865,177,0,2042,1,-0.23890011943493444,2.5508346258723194
282,1546470000,663,62,0,725,1,-0.23890011943493444,0.22377070860776907
282,1546484400,105,18,0,123,1,-0.23890011943493444,-0.8399289711137641
282,1546498800,47,48,1,95,1,-0.14052948202054966,-0.8894033748217424
282,1546513200,515,316,0,831,1,-0.23890011943493444,0.4110666655022583
282,1546527600,671,192,0,863,1,-0.23890011943493444,0.4676088411685192
282,1546542000,1939,154,0,2093,1,-0.23890011943493444,2.6409487183404226
282,1546556400,791,75,0,866,1,-0.23890011943493444,0.4729096701372312
282,1546570800,122,18,0,140,1,-0.23890011943493444,-0.809890940291063
282,1546585200,47,56,9,103,1,0.6464356172945285,-0.8752678309051771
282,1546599600,524,302,0,826,1,-0.23890011943493444,0.402231950554405
282,1546614000,730,198,0,928,1,-0.23890011943493444,0.5824601354906116
282,1546628400,1852,187,0,2039,1,-0.23890011943493444,2.5455337969036074
282,1546642800,739,91,0,830,1,-0.23890011943493444,0.40929972251268765
282,1546657200,168,25,0,193,1,-0.23890011943493444,-0.7162429618438183
282,1546671600,19,20,1,39,1,-0.14052948202054966,-0.9883521822376989
282,1546686000,102,161,59,263,1,5.564967488013767,-0.5925569525738726
282,1546700400,384,267,0,651,1,-0.23890011943493444,0.09301692737954075
282,1546714800,631,216,0,847,1,-0.23890011943493444,0.43933775333538877
282,1546729200,408,138,0,546,1,-0.23890011943493444,-0.09251208652537782
282,1546743600,117,22,0,139,1,-0.23890011943493444,-0.8116578832806336
282,1546758000,19,11,0,30,1,-0.23890011943493444,-1.0042546691438348
282,1546772400,77,109,32,186,1,2.9089602778253782,-0.728611562770813
282,1546786800,369,217,0,586,1,-0.23890011943493444,-0.021834366942551697
282,1546801200,616,156,0,772,1,-0.23890011943493444,0.3068170291175898
282,1546815600,309,83,0,392,1,-0.23890011943493444,-0.36462130691925837
282,1546830000,68,16,0,84,1,-0.23890011943493444,-0.9088397477070196
282,1546844400,35,30,0,65,1,-0.23890011943493444,-0.9424116645088619
282,1546858800,539,357,0,896,1,-0.23890011943493444,0.5259179598243507
282,1546873200,638,175,0,813,1,-0.23890011943493444,0.3792616916899865
282,1546887600,1899,141,0,2040,1,-0.23890011943493444,2.5473007398931777
282,1546902000,736,58,0,794,1,-0.23890011943493444,0.3456897748881441
282,1546916400,112,15,0,127,2,0.0,-0.8442136583457709
282,1546930800,49,35,0,84,2,0.0,-0.9155641560492552
282,1546945200,581,306,0,887,2,0.0,0.41686490571581136
282,1546959600,551,196,0,747,2,0.0,0.18456095970446726
282,1546974000,1823,159,0,1982,2,0.0,2.2338136263045385
282,1546988400,784,60,0,844,2,0.0,0.3455144080123271
282,1547002800,101,10,0,111,2,0.0,-0.8707626807470674
282,1547017200,50,34,0,84,2,0.0,-0.9155641560492552
282,1547031600,569,334,0,903,2,0.0,0.44341392811710784
282,1547046000,652,180,0,832,2,0.0,0.32560264121135474
282,1547060400,1903,163,0,2066,2,0.0,2.3731959939113447
282,1547074800,852,67,0,919,2,0.0,0.4699629505184043
282,1547089200,102,12,0,114,2,0.0,-0.8657847390468243
282,1547103600,57,26,0,83,2,0.0,-0.9172234699493362
282,1547118000,607,286,0,893,2,0.0,0.4268207891162975
282,1547132400,718,188,0,906,2,0.0,0.4483918698173509
282,1547146800,1945,218,0,2163,2,0.0,2.5341494422192046
282,1547161200,830,72,0,902,2,0.0,0.4417546142170268
282,1547175600,133,17,0,150,2,0.0,-0.8060494386439072
