remote_unit_id,time_stamp,entries,exits,num_people_exited,sum_exit_entry,week_num,z_score_num_people_exited,z_score_sum_exit_entry
83,1546311600,133,73,0,206,1,-0.43851439827535654,-0.8284079442350294
83,1546326000,29,23,0,52,1,-0.43851439827535654,-1.114554593169585
83,1546340400,75,95,20,170,1,-0.24219873845401005,-0.8952993686612892
83,1546354800,307,196,0,503,1,-0.43851439827535654,-0.2765536927183866
83,1546369200,519,209,0,728,1,-0.43851439827535654,0.14151770994573679
83,1546383600,292,93,0,385,1,-0.43851439827535654,-0.4958089172266824
83,1546398000,57,21,0,78,1,-0.43851439827535654,-1.0662441199728419
83,1546412400,26,79,53,105,1,0.08172210025121164,-1.016075551653147
83,1546426800,466,794,328,1260,1,2.7810624227947254,1.1300243153560197
83,1546441200,614,354,0,968,1,-0.43851439827535654,0.587460539454135
83,1546455600,1372,343,0,1715,1,-0.43851439827535654,1.9754575962990246
83,1546470000,572,133,0,705,1,-0.43851439827535654,0.09878152211784862
83,1546484400,96,24,0,120,1,-0.43851439827535654,-0.9882041248088721
83,1546498800,46,56,10,102,1,-0.34035656836468325,-1.021649837022002
83,1546513200,469,854,385,1323,1,3.340562053285563,1.2470843081019742
83,1546527600,630,372,0,1002,1,-0.43851439827535654,0.6506357736344914
83,1546542000,1460,372,0,1832,1,-0.43851439827535654,2.1928547256843687
83,1546556400,638,147,0,785,1,-0.43851439827535654,0.24742913195398136
83,1546570800,142,31,0,173,1,-0.43851439827535654,-0.8897250832924342
83,1546585200,27,69,42,96,1,-0.02625151265052892,-1.0327984077597119
83,1546599600,509,802,293,1311,1,2.4375100181073694,1.2247871666265542
83,1546606068,212,103,0,315,1,-0.43851439827535654,-0.6258755758332986
83,1546614000,496,391,0,887,1,-0.43851439827535654,0.4369548344950506
83,1546628400,1487,383,0,1870,1,-0.43851439827535654,2.263462340356532
83,1546642800,569,173,0,742,1,-0.43851439827535654,0.16753104166706
83,1546657200,130,45,0,175,1,-0.43851439827535654,-0.8860088930465309
83,1546671600,16,57,41,73,1,-0.03606729564159624,-1.0755345955876001
