remote_unit_id,time_stamp,entries,exits,num_people_exited,sum_exit_entry,week_num,z_score_num_people_exited,z_score_sum_exit_entry
290,1546300800,0,0,0,0,1,-0.4844014776681874,-1.136809180771873
290,1546315200,309,55,0,364,1,-0.4844014776681874,-0.3479225792448787
290,1546329600,33,24,0,57,1,-0.4844014776681874,-1.0132747404228657
290,1546344000,49,85,36,134,1,-0.2646963831969439,-0.8463948824075399
290,1546358400,158,178,20,336,1,-0.3623430918508299,-0.4086061639777244
290,1546372800,201,176,0,377,1,-0.4844014776681874,-0.31974805776177173
290,1546387200,101,51,0,152,1,-0.4844014776681874,-0.8073840065078534
290,1546401600,21,14,0,35,1,-0.4844014776681874,-1.060954699855816
290,1546416000,43,249,206,292,1,0.7727998962505949,-0.5039660828436248
290,1546430400,260,788,528,1048,1,2.7379399079100506,1.1344907049432096
290,1546444800,472,340,0,812,1,-0.4844014776681874,0.6230147764806527
290,1546459200,1134,295,0,1429,1,-0.4844014776681874,1.9602209114865743
290,1546473600,235,111,0,346,1,-0.4844014776681874,-0.38693345514456523
290,1546488000,42,26,0,68,1,-0.4844014776681874,-0.9894347607063906
290,1546502400,58,262,204,320,1,0.7605940576688591,-0.4432824981107791
290,1546516800,298,849,551,1147,1,2.8783070516000118,1.3490505223914855
290,1546531200,464,398,0,862,1,-0.4844014776681874,0.7313783206464487
290,1546545600,1199,419,0,1618,1,-0.4844014776681874,2.3698351084332825
290,1546560000,291,122,0,413,1,-0.4844014776681874,-0.2417263059623987
290,1546574400,37,33,0,70,1,-0.4844014776681874,-0.9851002189397587
290,1546588800,48,261,213,309,1,0.81552033128667,-0.4671224778272542
290,1546601645,120,750,630,870,1,3.3604376755785736,0.748716487712976
290,1546603200,344,417,73,761,1,-0.03888836943483251,0.5124839614315408
290,1546617600,505,396,0,901,1,-0.4844014776681874,0.8159018850957694
290,1546632000,1171,444,0,1615,1,-0.4844014776681874,2.363333295783335
290,1546646400,330,122,0,452,1,-0.4844014776681874,-0.15720274151307786
290,1546660800,75,24,0,99,1,-0.4844014776681874,-0.9222493633235971
290,1546675200,27,38,11,65,1,-0.4172693654686408,-0.9959365733563383
290,1546689600,101,215,114,316,1,0.21133132149075037,-0.45195158164404275
290,1546704000,254,261,7,515,1,-0.4416810426321123,-0.02066467586417502
290,1546718400,389,338,0,727,1,-0.4844014776681874,0.4387967513987997
290,1546732800,243,160,0,403,1,-0.4844014776681874,-0.2633990147955579
290,1546747200,82,23,0,105,1,-0.4844014776681874,-0.9092457380237016
290,1546761600,14,28,14,42,1,-0.39896060759603713,-1.0457838036726044
290,1546776000,86,135,49,221,1,-0.18535843241566152,-0.657842315559055
290,1546790400,229,288,59,517,1,-0.12432923950698277,-0.01633013409754318
290,1546804800,260,222,0,482,1,-0.4844014776681874,-0.09218461501360033
290,1546819200,158,64,0,222,1,-0.4844014776681874,-0.6556750446757391
290,1546833600,30,13,0,43,1,-0.4844014776681874,-1.0436165327892886
290,1546848000,67,263,196,330,1,0.7117707033419162,-0.42160978927761994
290,1546862400,355,857,502,1212,1,2.579264006347486,1.4899231298070201
290,1546876800,522,375,0,897,1,-0.4844014776681874,0.8072328015625058
290,1546891200,1212,359,0,1571,1,-0.4844014776681874,2.2679733769174346
290,1546905600,261,59,0,320,2,-0.5409196732554659,-0.610730860151492
290,1546920000,37,23,0,60,2,-0.5409196732554659,-1.080821858449532
290,1546934400,87,266,179,353,2,0.46667054070255987,-0.5510654642136639
290,1546948800,358,876,518,1234,2,2.3749000520532344,1.041819803096233
290,1546963200,600,432,0,1032,2,-0.5409196732554659,0.6765952582646788
290,1546977600,1607,397,0,2004,2,-0.5409196732554659,2.43401237497889
290,1546992000,302,78,0,380,2,-0.5409196732554659,-0.5022483220827136
290,1547006400,25,23,0,48,2,-0.5409196732554659,-1.1025183660632876
290,1547020800,65,276,211,341,2,0.6467984001810896,-0.5727619718274196
290,1547035200,410,931,521,1341,2,2.3917870388793467,1.2352803293188876
290,1547049600,557,462,0,1019,2,-0.5409196732554659,0.6530907083497768
290,1547064000,1236,423,0,1659,2,-0.5409196732554659,1.8102377810834136
290,1547078400,321,110,0,431,2,-0.5409196732554659,-0.4100381647242519
290,1547092800,33,22,0,55,2,-0.5409196732554659,-1.0898620699552635
290,1547107200,65,287,222,352,2,0.7087173518768342,-0.5528735065148103
290,1547121600,358,940,582,1298,2,2.735155771010294,1.1575345103695966
290,1547136000,586,422,0,1008,2,-0.5409196732554659,0.6332022430371674
290,1547150400,1307,478,0,1785,2,-0.5409196732554659,2.0380511110278485
290,1547164800,333,113,0,446,2,-0.5409196732554659,-0.3829175302070573
290,1547179200,53,20,0,73,2,-0.5409196732554659,-1.05731730853463
290,1547193600,65,272,207,337,2,0.6242824177462734,-0.5799941410320049
290,1547208000,364,884,520,1248,2,2.3861580432706426,1.067132395312281
290,1547222400,571,410,0,981,2,-0.5409196732554659,0.5843851009062171
290,1547236800,1116,457,0,1573,2,-0.5409196732554659,1.6547461431848312
290,1547251200,353,162,0,515,2,-0.5409196732554659,-0.2581626114279621
290,1547265600,98,47,0,145,2,-0.5409196732554659,-0.9271382628520959
290,1547280000,23,65,42,88,2,-0.3045018576898955,-1.0301966740174353
290,1547294400,108,199,91,307,2,-0.028681072863396887,-0.6342354100663941
290,1547308800,290,341,51,631,2,-0.25384089721155906,-0.04842970449499046
290,1547323200,337,363,26,700,2,-0.39456578742916043,0.07632521428410474
290,1547337600,224,140,0,364,2,-0.5409196732554659,-0.5311769989010545
290,1547352000,88,24,0,112,2,-0.5409196732554659,-0.9868036587899239
290,1547366400,19,26,7,45,2,-0.5015167039945374,-1.1079424929667265
290,1547380800,80,154,74,234,2,-0.12437399821136581,-0.7662224980500745
290,1547395200,217,216,0,433,2,-0.5409196732554659,-0.4064220801219593
290,1547409600,216,180,0,396,2,-0.5409196732554659,-0.4733196452643727
290,1547424000,136,54,0,190,2,-0.5409196732554659,-0.845776359300512
290,1547438400,25,13,0,38,2,-0.5409196732554659,-1.1205987890747506
290,1547452800,72,279,207,351,2,0.6242824177462734,-0.5546815488159565
290,1547467200,364,942,578,1306,2,2.7126397885754776,1.171998848778767
290,1547481600,502,329,0,831,2,-0.5409196732554659,0.313178755734271
290,1547496000,1213,350,0,1563,2,-0.5409196732554659,1.636665720173368
290,1547510400,297,104,0,401,3,-0.5475239144411965,-0.3051894681776185
290,1547524800,30,15,0,45,3,-0.5475239144411965,-1.0120183362136814
290,1547539200,81,314,233,395,3,1.1544589622015389,-0.3171023142681139
290,1547541619,31,184,153,215,3,0.5700871590624023,-0.6744876969829773
290,1547553600,369,740,371,1109,3,2.1625003226165496,1.100526370500844
290,1547568000,551,418,0,969,3,-0.5475239144411965,0.8225599617226169
290,1547582400,1383,418,0,1801,3,-0.5475239144411965,2.4744746196046514
290,1547596800,348,110,0,458,3,-0.5475239144411965,-0.19201743031791174
290,1547611200,31,16,0,47,3,-0.5475239144411965,-1.0080473875168496
290,1547625600,65,284,219,349,3,1.05219389665219,-0.40843413429524567
290,1547627175,16,102,86,118,3,0.0806757739333753,-0.8670787087793203
290,1547640000,373,829,456,1202,3,2.7833953634518824,1.2851754849035233
290,1547654400,589,417,0,1006,3,-0.5475239144411965,0.8960225126140055
290,1547668800,1326,443,0,1769,3,-0.5475239144411965,2.410939440455343
290,1547683200,360,103,0,463,3,-0.5475239144411965,-0.18209005857583221
290,1547697600,36,19,0,55,3,-0.5475239144411965,-0.9921635927295224
