remote_unit_id,time_stamp,entries,exits,num_people_exited,sum_exit_entry,week_num,z_score_num_people_exited,z_score_sum_exit_entry
293,1546304400,527,258,0,785,1,-0.5109054310373456,-0.6435575022134732
293,1546318800,351,206,0,557,1,-0.5109054310373456,-0.9126855414431648
293,1546333200,174,166,0,340,1,-0.5109054310373456,-1.1688293331661608
293,1546347600,509,399,0,908,1,-0.5109054310373456,-0.49837000736587633
293,1546362000,777,624,0,1401,1,-0.5109054310373456,0.08356035816148327
293,1546376400,857,430,0,1287,1,-0.5109054310373456,-0.05100366145336256
293,1546390800,262,207,0,469,1,-0.5109054310373456,-1.01655952149673
293,1546405200,41,43,2,84,1,-0.5031398129621933,-1.4710081842310778
293,1546419600,1550,940,0,2490,1,-0.5109054310373456,1.3690008613243527
293,1546434000,1021,983,0,2004,1,-0.5109054310373456,0.7953331987557994
293,1546448400,702,1257,555,1959,1,1.6440535848174183,0.7422158225920444
293,1546462800,739,1676,937,2415,1,3.1272866371715082,1.2804719010514278
293,1546477200,451,335,0,786,1,-0.5109054310373456,-0.6423771160765008
293,1546491600,64,123,59,187,1,-0.28181969782035277,-1.3494284121229276
293,1546506000,1743,1001,0,2744,1,-0.5109054310373456,1.668818940115325
293,1546520400,1135,1057,0,2192,1,-0.5109054310373456,1.0172457925065979
293,1546534800,793,1284,491,2077,1,1.3955538064125446,0.8815013867547796
293,1546549200,894,1702,808,2596,1,2.6264042713241844,1.49412179184342
293,1546563600,316,335,19,651,1,-0.4371320593233988,-0.8017292445677656
293,1546578000,60,105,45,165,1,-0.3361790243464189,-1.375396907136319
293,1546592400,1664,877,0,2541,1,-0.5109054310373456,1.4292005543099415
293,1546601660,854,685,0,1539,1,-0.5109054310373456,0.24645364506366507
293,1546606800,342,1048,706,1390,1,2.230357749491417,0.07057611065478762
293,1546621200,852,1415,563,2267,1,1.6751160571180275,1.1057747527795228
293,1546635600,947,1590,643,2537,1,1.9857407801241196,1.4244790097620523
293,1546650000,861,546,0,1407,1,-0.5109054310373456,0.09064267498331727
293,1546664400,46,91,45,137,1,-0.3361790243464189,-1.4084477189715443
293,1546678800,329,207,0,536,1,-0.5109054310373456,-0.9374736503195839
293,1546693200,719,552,0,1271,1,-0.5109054310373456,-0.06988983964491988
293,1546707600,799,601,0,1400,1,-0.5109054310373456,0.08237997202451094
293,1546722000,780,508,0,1288,1,-0.5109054310373456,-0.049823275316390234
293,1546736400,461,368,0,829,1,-0.5109054310373456,-0.5916205121866905
293,1546750800,39,96,57,135,1,-0.28958531589550507,-1.4108084912454888
293,1546765200,196,138,0,334,1,-0.5109054310373456,-1.175911649987995
293,1546779600,618,491,0,1109,1,-0.5109054310373456,-0.26111239383443763
293,1546794000,767,604,0,1371,1,-0.5109054310373456,0.04814877405231331
293,1546808400,701,368,0,1069,1,-0.5109054310373456,-0.3083278393133309
293,1546822800,405,265,0,670,1,-0.5109054310373456,-0.7793019079652913
293,1546837200,69,54,0,123,1,-0.5109054310373456,-1.4249731248891568
293,1546851600,1772,1069,0,2841,1,-0.5109054310373456,1.783316395401641
293,1546866000,1194,1208,14,2402,1,-0.4565461045112796,1.2651268812707874
293,1546880400,764,1225,461,1989,1,1.2790695352852601,0.7776274067012144
293,1546894800,832,1085,253,1917,1,0.47144525546942057,0.6926396048392065
293,1546909200,343,387,44,730,2,-0.3498764333952973,-0.8624055917637802
293,1546923600,63,122,59,185,2,-0.292424727809766,-1.455627436930477
293,1546938000,1882,1085,0,2967,2,-0.5184014364461889,1.572525174544294
293,1546952400,1205,1203,0,2408,2,-0.5184014364461889,0.9640646030797374
293,1546966800,803,1369,566,2172,2,1.6494429209811898,0.70718321691581
293,1546981200,917,1273,356,2190,2,0.8451190427837526,0.7267758650130587
293,1546995600,358,498,140,856,2,0.017814482352102687,-0.7252570550830393
293,1547010000,46,114,68,160,2,-0.2579537044584473,-1.4828394481766556
293,1547024400,1864,1016,0,2880,2,-0.5184014364461889,1.4778273754075921
293,1547038800,1191,1119,0,2310,2,-0.5184014364461889,0.8573935189947167
293,1547053200,789,1074,285,1863,2,0.5731809696789048,0.37084275791304067
293,1547067600,831,1891,1060,2722,2,3.5415190915980186,1.3058474643317424
293,1547082000,405,562,157,967,2,0.0829264153490381,-0.6044357251500057
293,1547096400,62,85,23,147,2,-0.430308821215041,-1.4969896940246685
293,1547110800,1731,1081,0,2812,2,-0.5184014364461889,1.403810704817986
293,1547125200,1240,1211,0,2451,2,-0.5184014364461889,1.0108692624231648
293,1547139600,832,1637,805,2469,2,2.5648400966439877,1.0304619105204136
293,1547154000,891,1940,1049,2831,2,3.4993878408352956,1.4244918333650818
293,1547168400,580,495,0,1075,2,-0.5184014364461889,-0.48687983656651346
293,1547182800,39,107,68,146,2,-0.2579537044584473,-1.4980781744745157
293,1547197200,1637,1026,0,2663,2,-0.5184014364461889,1.2416271177907605
293,1547211600,1102,1106,4,2208,2,-0.5030809816233806,0.7463685131103074
293,1547226000,801,1198,397,1999,2,1.002153704717538,0.5188760990922531
293,1547240400,977,822,0,1799,2,-0.5184014364461889,0.3011800091228231
293,1547254800,490,645,155,1135,2,0.07526618793763393,-0.42157100957568444
293,1547269200,118,156,38,274,2,-0.37285711562950974,-1.3587526768940805
293,1547283600,347,293,0,640,2,-0.5184014364461889,-0.9603688322500237
293,1547298000,754,602,0,1356,2,-0.5184014364461889,-0.18101683015946432
293,1547312400,893,806,0,1699,2,-0.5184014364461889,0.1923319641381081
293,1547326800,830,584,0,1414,2,-0.5184014364461889,-0.11788496406832963
293,1547341200,528,542,14,1070,2,-0.46477984456635973,-0.4923222388157492
293,1547355600,91,158,67,249,2,-0.26178381816414936,-1.3859646881402592
293,1547370000,200,201,1,401,2,-0.5145713227404868,-1.2205156597634925
293,1547384400,633,611,0,1244,2,-0.5184014364461889,-0.30292664054234514
293,1547398800,1023,628,0,1651,2,-0.5184014364461889,0.1400849025454449
293,1547413200,778,538,0,1316,2,-0.5184014364461889,-0.2245560481533503
293,1547427600,424,256,0,680,2,-0.5184014364461889,-0.9168296142561376
293,1547442000,76,127,51,203,2,-0.3230656374553827,-1.436034788833228
293,1547450608,25,229,204,254,2,0.26294175951703597,-1.3805222858910235
293,1547456400,1801,880,0,2681,2,-0.5184014364461889,1.2612197658880093
293,1547470800,1270,1147,0,2417,2,-0.5184014364461889,0.9738609271283617
293,1547485200,817,870,53,1687,2,-0.31540541004397854,0.1792701987399423
293,1547499600,961,1117,156,2078,2,0.07909630164333602,0.604866054630178
293,1547514000,561,569,8,1130,3,-0.5541096766548556,-0.3759301281364431
293,1547528400,36,140,104,176,3,-0.20324240792703188,-1.3184724204943057
293,1547539751,68,552,484,620,3,1.1856071974539368,-0.8798049385164325
293,1547542800,1824,570,0,2394,3,-0.5833486157155076,0.8728890097465111
293,1547557200,1206,1216,10,2422,3,-0.5467999418896925,0.9005527248261967
293,1547571600,834,1019,185,1853,3,0.09280185006206933,0.3383865148140125
293,1547586000,966,962,0,1928,3,-0.5833486157155076,0.4124857516345992
293,1547600400,611,601,0,1212,3,-0.5833486157155076,-0.29491496254593497
293,1547614800,47,130,83,177,3,-0.27999462296124333,-1.3174844306700313
293,1547624983,43,373,330,416,3,0.6227576205363863,-1.0813548626684284
293,1547626534,23,211,188,234,3,0.10376645220981381,-1.2611690106863853
293,1547629200,1759,472,0,2231,3,-0.5833486157155076,0.7118466683897694
293,1547643600,1286,1144,0,2430,3,-0.5833486157155076,0.9084566434203927
293,1547658000,885,1598,713,2483,3,2.0225718280650997,0.9608201041069406
293,1547672400,868,1995,1127,2863,3,3.535686924453839,1.3362562373312465
293,1547686800,378,718,340,1096,3,0.6593062943622012,-0.4095217821617757
293,1547701200,53,147,94,200,3,-0.23979108175284686,-1.294760664711718
293,1547713208,69,592,523,661,3,1.3281470253746153,-0.8392973557211785
293,1547715600,1750,657,0,2407,3,-0.5833486157155076,0.8857328774620794
293,1547730000,1290,1208,0,2498,3,-0.5833486157155076,0.975639951471058
293,1547744400,908,1517,609,2425,3,1.642465620276624,0.9035166942990203
293,1547758800,1026,2080,1054,3106,3,3.2688816055253898,1.5763377646299472
293,1547773200,559,626,67,1185,3,-0.33847250108254723,-0.3215906878013462
293,1547787600,55,111,56,166,3,-0.3786760422909437,-1.3283523187370505
293,1547802000,1585,976,0,2561,3,-0.5833486157155076,1.0378833104003509
293,1547816400,1257,1095,0,2352,3,-0.5833486157155076,0.8313934371269825
293,1547830800,879,1377,498,2256,3,1.236775340810078,0.7365464139966316
293,1547845200,995,1484,489,2479,3,1.2038815343668443,0.9568681448098427
293,1547859600,362,456,94,818,3,-0.23979108175284686,-0.6841829533100837
293,1547874000,93,196,103,289,3,-0.20689727530961338,-1.2068295703512883
293,1547888400,450,346,0,796,3,-0.5833486157155076,-0.7059187294441225
293,1547902800,3331,1631,0,4962,3,-0.5833486157155076,3.4100468784833993
293,1547917200,957,928,0,1885,3,-0.5833486157155076,0.37000218919079614
293,1547931600,701,623,0,1324,3,-0.5833486157155076,-0.18426010222719222
293,1547946000,658,452,0,1110,3,-0.5833486157155076,-0.39568992462193286
293,1547960400,66,78,12,144,3,-0.5394902071245296,-1.3500880948710894
293,1547974800,214,199,0,413,3,-0.5833486157155076,-1.0843188321412518
293,1547989200,707,579,0,1286,3,-0.5833486157155076,-0.2218037155496228
293,1548003600,796,795,0,1591,3,-0.5833486157155076,0.07953318085409637
293,1548018000,796,526,0,1322,3,-0.5833486157155076,-0.1862360818757412
293,1548032400,599,240,0,839,3,-0.5833486157155076,-0.6634351670003195
293,1548046800,37,35,0,72,3,-0.5833486157155076,-1.4212233622188526
293,1548061200,784,604,0,1388,3,-0.5833486157155076,-0.1210287534736249
293,1548075600,830,922,92,1752,3,-0.24710081651800983,0.2385995425622891
293,1548090000,959,980,21,1939,3,-0.5065964006812961,0.42335363970161854
293,1548104400,767,825,58,1592,3,-0.3713663075257807,0.08052117067837086
293,1548118800,382,161,0,543,4,-0.5662781160696186,-1.0981240492862065
293,1548133200,67,49,0,116,4,-0.5662781160696186,-1.4833546095127008
293,1548147600,1863,1027,0,2890,4,-0.5662781160696186,1.0192907630125794
293,1548162000,1314,1226,0,2540,4,-0.5662781160696186,0.7035280087285678
293,1548176400,845,1773,928,2618,4,1.487435092447126,0.7738979939690046
293,1548190800,895,1966,1071,2861,4,1.8039016752250296,0.9931275633719041
293,1548205200,405,346,0,751,4,-0.5662781160696186,-0.9104707553117083
293,1548219600,58,57,0,115,4,-0.5662781160696186,-1.484256788810655
293,1548234000,1779,1055,0,2834,4,-0.5662781160696186,0.9687687223271375
293,1548248400,1349,1249,0,2598,4,-0.5662781160696186,0.7558544080099183
293,1548262800,925,1849,924,2774,4,1.4785828803414505,0.9146379644498783
293,1548277200,959,2331,1372,3290,4,2.4700306361771207,1.3801624821943068
293,1548291600,635,448,0,1083,4,-0.5662781160696186,-0.6109472283908746
293,1548306000,62,52,0,114,4,-0.5662781160696186,-1.4851589681086093
293,1548320400,1901,1024,0,2925,4,-0.5662781160696186,1.0508670384409804
293,1548334800,1313,1203,0,2516,4,-0.5662781160696186,0.6818757055776642
293,1548349200,931,1926,995,2857,4,1.6357096452171926,0.9895188461800868
293,1548363600,1049,2137,1088,3186,4,1.841523576674151,1.2863358352070577
293,1548378000,487,483,0,970,4,-0.5662781160696186,-0.7128934890597125
293,1548392400,39,57,18,96,4,-0.5264431615940783,-1.501398195471787
293,1548406800,1743,1110,0,2853,4,-0.5662781160696186,0.9859101289882696
293,1548421200,1280,1271,0,2551,4,-0.5662781160696186,0.7134519810060653
293,1548435600,967,2016,1049,2983,4,1.7552145086438136,1.103193437722331
293,1548450000,1097,2046,949,3143,4,1.533909206001923,1.247542125395022
293,1548464400,572,410,0,982,4,-0.5662781160696186,-0.7020673374842608
293,1548478800,52,73,21,125,4,-0.5198040025148216,-1.475234995831112
293,1548493200,445,285,0,730,4,-0.5662781160696186,-0.929416520568749
293,1548507600,783,833,50,1616,4,-0.4556254647486733,-0.13008566258122267
293,1548522000,933,967,34,1900,4,-0.4910343131713758,0.12613325803780384
293,1548536400,972,635,0,1607,4,-0.5662781160696186,-0.13820527626281154
293,1548550800,628,336,0,964,4,-0.5662781160696186,-0.7183065648474385
293,1548565200,99,54,0,153,4,-0.5662781160696186,-1.449973975488391
293,1548579600,267,195,0,462,4,-0.5662781160696186,-1.1712005724205063
293,1548594000,678,711,33,1389,4,-0.49324736619779475,-0.334880363216853
293,1548608400,754,800,46,1554,4,-0.46447767685434893,-0.18602077905439043
293,1548622800,827,628,0,1455,4,-0.5662781160696186,-0.275336529551868
293,1548637200,565,154,0,719,4,-0.5662781160696186,-0.9393404928462465
293,1548651600,68,46,0,114,4,-0.5662781160696186,-1.4851589681086093
293,1548666000,1624,1088,0,2712,4,-0.5662781160696186,0.8587028479767106
293,1548680400,1154,1104,0,2258,4,-0.5662781160696186,0.44911344670544995
293,1548694800,903,1835,932,2738,4,1.4962873045528016,0.8821595097235229
293,1548709200,1003,2240,1237,3243,4,2.171268477610568,1.3377600551904538
293,1548723600,372,370,0,742,5,-0.5808429294178866,-0.8448761316225818
293,1548738000,36,66,30,102,5,-0.5115275331366099,-1.4335062271112415
293,1548752400,1757,1127,0,2884,5,-0.5808429294178866,1.1251952192160264
293,1548766800,1389,1241,0,2630,5,-0.5808429294178866,0.8915826500689644
293,1548781200,917,1902,985,2819,5,1.6950125818173643,1.0654124751429592
293,1548795600,970,2296,1326,3266,5,2.4828975862145426,1.47653380746082
293,1548810000,509,426,0,935,5,-0.5808429294178866,-0.6673673684517829
293,1548824400,50,55,5,105,5,-0.5692903633710071,-1.4307470235386386
293,1548838800,1982,999,0,2981,5,-0.5808429294178866,1.2144094680635262
293,1548853200,1388,1185,0,2573,5,-0.5808429294178866,0.8391577821895057
293,1548867600,945,1991,1046,2936,5,1.8359538875892933,1.17302141447448
293,1548882000,935,2199,1264,3134,5,2.3396457672332374,1.355128850266284
293,1548896400,648,423,0,1071,5,-0.5808429294178866,-0.5422834731604427
293,1548910800,51,69,18,120,5,-0.5392536916491206,-1.416951005675623
293,1548925200,1952,997,0,2949,5,-0.5808429294178866,1.1849779632890933
293,1548939600,1275,1131,0,2406,5,-0.5808429294178866,0.6855621166479335
293,1548954000,901,1743,842,2644,5,1.364609192876612,0.9044589334077789
293,1548968400,1004,2081,1077,3085,5,1.907579797079946,1.3100618585804336
293,1548982800,623,403,0,1026,5,-0.5808429294178866,-0.5836715267494891
293,1548997200,57,45,0,102,5,-0.5808429294178866,-1.4335062271112415
293,1549011600,1631,970,0,2601,5,-0.5808429294178866,0.8649103488671346
293,1549021990,994,997,3,1991,5,-0.5739113897897589,0.30387228910450576
293,1549022069,7,5,0,12,5,-0.5808429294178866,-1.5162823342893343
293,1549022161,195,1054,859,1249,5,1.4038879174360022,-0.37857072785265916
293,1549022253,3,10,7,13,5,-0.5646693369522554,-1.5153625997651334
293,1549026000,240,347,107,587,5,-0.33361801601466645,-0.9874349828737417
293,1549040400,884,1949,1065,2833,5,1.8798536385674354,1.0782887584817737
293,1549054800,1042,1959,917,3001,5,1.5378976835798037,1.2328041585475469
293,1549069200,809,544,0,1353,5,-0.5808429294178866,-0.28291833733575195
293,1549083600,107,88,0,195,5,-0.5808429294178866,-1.3479709163605458
