remote_unit_id,time_stamp,entries,exits,num_people_exited,sum_exit_entry,week_num,z_score_num_people_exited,z_score_sum_exit_entry
315,1546300800,0,0,0,0,1,-0.6494529119083825,-1.7204734952431195
315,1546315200,37,72,35,109,1,2.200385238853774,-1.1265267596105881
315,1546329600,106,44,0,150,1,-0.6494529119083825,-0.9031156021708284
315,1546344000,148,59,0,207,1,-0.6494529119083825,-0.5925196028033578
315,1546358400,219,106,0,325,1,-0.6494529119083825,0.0504686064135113
315,1546372800,195,181,0,376,1,-0.6494529119083825,0.3283702900580903
315,1546387200,78,103,25,181,1,1.3861457672074433,-0.7341949709358883
315,1546401600,28,32,4,60,1,-0.3237571232498504,-1.3935303380142032
315,1546416000,372,77,0,449,1,-0.6494529119083825,0.726151131353272
315,1546430400,394,110,0,504,1,-0.6494529119083825,1.0258490254797787
315,1546444800,334,170,0,504,1,-0.6494529119083825,1.0258490254797787
315,1546459200,251,250,0,501,1,-0.6494529119083825,1.009501867618333
315,1546473600,102,104,2,206,1,-0.48660501757911645,-0.5979686554238397
315,1546488000,21,29,8,50,1,0.001938665408681732,-1.4480208642190227
315,1546502400,385,74,0,459,1,-0.6494529119083825,0.7806416575580915
315,1546516800,469,124,0,593,1,-0.6494529119083825,1.5108147087026715
315,1546531200,334,173,0,507,1,-0.6494529119083825,1.0421961833412245
315,1546545600,266,282,16,548,1,0.653330242725746,1.2656073407809842
315,1546560000,94,115,21,209,1,1.0604499785489112,-0.5816214975623939
315,1546574400,19,40,21,59,1,1.0604499785489112,-1.398979390634685
315,1546588800,370,71,0,441,1,-0.6494529119083825,0.6825587103894165
315,1546603200,476,139,0,615,1,-0.6494529119083825,1.6306938663532742
315,1546617600,338,174,0,512,1,-0.6494529119083825,1.0694414464436344
315,1546632000,269,285,16,554,1,0.653330242725746,1.2983016565038759
315,1546646400,110,130,20,240,1,0.9790260313842781,-0.41270086632745373
315,1546660800,19,60,41,79,1,2.6889289218415717,-1.2899983382250462
315,1546675200,113,29,0,142,1,-0.6494529119083825,-0.9467080231346839
315,1546689600,205,76,0,281,1,-0.6494529119083825,-0.1892897088876941
315,1546704000,222,110,0,332,1,-0.6494529119083825,0.08861197475688488
315,1546718400,185,147,0,332,1,-0.6494529119083825,0.08861197475688488
315,1546732800,95,101,6,196,1,-0.16090922892058432,-0.6524591816286591
315,1546747200,25,66,41,91,1,2.6889289218415717,-1.224609706779263
315,1546761600,117,30,0,147,1,-0.6494529119083825,-0.9194627600322742
315,1546776000,208,54,0,262,1,-0.6494529119083825,-0.292821708676851
315,1546790400,212,109,0,321,1,-0.6494529119083825,0.028672395931583532
315,1546804800,155,162,7,317,1,-0.07948528175595129,0.006876185449655768
315,1546819200,84,114,30,198,1,1.7932655030306086,-0.6415610763876952
315,1546833600,25,41,16,66,1,0.653330242725746,-1.3608360222913114
315,1546848000,375,64,0,439,1,-0.6494529119083825,0.6716606051484526
315,1546862400,453,165,0,618,1,-0.6494529119083825,1.6470410242147202
315,1546876800,329,198,0,527,1,-0.6494529119083825,1.1511772357508634
315,1546891200,264,290,26,554,1,1.4675697143720765,1.2983016565038759
315,1546905600,76,129,53,205,2,1.874880168512389,-0.7815625658297624
315,1546920000,15,44,29,59,2,0.7097265249485862,-1.5222954334755279
315,1546934400,425,84,0,509,2,-0.6981674610243421,0.7607853229669002
315,1546948800,439,146,0,585,2,-0.6981674610243421,1.1463722951660658
315,1546963200,300,165,0,465,2,-0.6981674610243421,0.5375507601147517
315,1546977600,307,319,12,626,2,-0.11559063924244077,1.3543863196419315
315,1546992000,91,139,48,230,2,1.6321398261032636,-0.6547247460274053
315,1547006400,25,35,10,60,2,-0.212686776206091,-1.5172219206834336
315,1547020800,419,85,0,504,2,-0.6981674610243421,0.7354177590064287
315,1547035200,484,141,0,625,2,-0.6981674610243421,1.3493128068498372
315,1547049600,323,181,0,504,2,-0.6981674610243421,0.7354177590064287
315,1547064000,221,271,50,492,2,1.7292359630669139,0.6745356055012973
315,1547078400,76,151,75,227,2,2.9429376751125416,-0.6699452844036881
315,1547092800,25,37,12,62,2,-0.11559063924244077,-1.507074895099245
315,1547107200,417,76,0,493,2,-0.6981674610243421,0.6796091182933915
315,1547121600,444,161,0,605,2,-0.6981674610243421,1.2478425510079514
315,1547136000,336,197,0,533,2,-0.6981674610243421,0.882549629977163
315,1547150400,276,306,30,582,2,0.7582745934304114,1.1311517567897829
315,1547164800,111,137,26,248,2,0.5640823195031108,-0.5634015157697081
315,1547179200,18,35,17,53,2,0.1271497031666848,-1.5527365102280937
315,1547193600,365,79,0,444,2,-0.6981674610243421,0.43100699148077165
315,1547208000,494,166,0,660,2,-0.6981674610243421,1.5268857545731371
315,1547222400,340,205,0,545,2,-0.6981674610243421,0.9434317834822944
315,1547236800,273,311,38,584,2,1.1466591412850125,1.1412987823739715
315,1547251200,102,154,52,256,2,1.826332100030564,-0.5228134134329538
315,1547265600,33,49,16,82,2,0.07860163468485969,-1.4056046392573593
315,1547280000,109,37,0,146,2,-0.6981674610243421,-1.0808998205633251
315,1547294400,227,78,0,305,2,-0.6981674610243421,-0.2742112866203339
315,1547308800,208,119,0,327,2,-0.6981674610243421,-0.16259400519425962
