Time Stamp,Temperature (C),Weather Main,Rain 1h,Snow 1h
1546300800,3.8600000000000136,Rain,3.06,0.0
1546304400,2.8100000000000023,Rain,4.31,0.0
1546308000,3.410000000000025,Rain,4.38,0.0
1546311600,3.6000000000000227,Rain,5.84,0.0
1546315200,5.4500000000000455,Rain,3.77,0.0
1546318800,5.2900000000000205,Rain,3.5300000000000002,0.0
1546322400,6.0,Rain,1.07,0.0
1546326000,6.82000000000005,Mist,0.47000000000000003,0.0
1546329600,10.080000000000041,Mist,0.0,0.0
1546333200,10.379999999999995,Mist,0.25,0.0
1546336800,11.640000000000043,Mist,0.25,0.0
1546340400,12.600000000000023,Clouds,0.0,0.0
1546344000,13.220000000000027,Rain,0.25,0.0
1546347600,13.400000000000034,Clouds,0.0,0.0
1546351200,13.680000000000007,Clouds,0.0,0.0
1546354800,13.910000000000025,Clouds,0.0,0.0
1546358400,13.490000000000009,Rain,0.5,0.0
1546362000,12.050000000000011,Clear,0.0,0.0
1546365600,11.670000000000016,Rain,0.5,0.0
1546369200,9.510000000000048,Clouds,0.0,0.0
1546372800,5.230000000000018,Clouds,0.0,0.0
1546376400,3.730000000000018,Clouds,0.0,0.0
1546380000,2.930000000000007,Rain,0.2,0.0
1546383600,2.900000000000034,Clouds,0.0,0.0
1546387200,2.5200000000000387,Clouds,0.0,0.0
1546390800,2.5600000000000023,Clouds,0.0,0.0
1546394400,1.9399999999999977,Clear,0.0,0.0
1546398000,1.170000000000016,Clouds,0.0,0.0
1546401600,1.1200000000000045,Clouds,0.0,0.0
1546405200,-0.44999999999998863,Clouds,0.0,0.0
1546408800,-0.16999999999995907,Clear,0.0,0.0
1546412400,-0.7299999999999613,Clear,0.0,0.0
1546416000,-2.4899999999999523,Clear,0.0,0.0
1546419600,-1.509999999999991,Clear,0.0,0.0
1546423200,-1.1999999999999886,Clear,0.0,0.0
1546426800,-3.1200000000000045,Clear,0.0,0.0
1546430400,-2.4699999999999704,Clear,0.0,0.0
1546434000,-1.9899999999999523,Clear,0.0,0.0
1546437600,-1.849999999999966,Clear,0.0,0.0
1546441200,-1.2299999999999613,Clear,0.0,0.0
1546444800,-1.1200000000000045,Clear,0.0,0.0
1546448400,-0.13999999999998636,Clear,0.0,0.0
1546452000,0.17000000000001592,Clear,0.0,0.0
1546455600,1.2700000000000387,Clear,0.0,0.0
1546459200,0.4200000000000159,Clear,0.0,0.0
1546462800,0.10000000000002274,Clouds,0.0,0.0
1546466400,-0.7799999999999727,Clouds,0.0,0.0
1546470000,-1.9499999999999886,Clouds,0.0,0.0
1546473600,-0.8700000000000045,Clouds,0.0,0.0
1546477200,-1.5699999999999932,Clouds,0.0,0.0
1546480800,-1.849999999999966,Clouds,0.0,0.0
1546484400,0.34000000000003183,Clouds,0.0,0.0
1546488000,0.6100000000000136,Clouds,0.0,0.0
1546491600,1.3400000000000318,Clouds,0.0,0.0
1546495200,1.2600000000000477,Drizzle,0.0,0.0
1546498800,2.140000000000043,Drizzle,0.0,0.0
1546502400,1.4500000000000455,Drizzle,0.0,0.0
1546506000,2.230000000000018,Clouds,0.0,0.0
1546509600,3.740000000000009,Clouds,0.0,0.0
1546513200,3.420000000000016,Clouds,0.0,0.0
1546516800,3.420000000000016,Clouds,0.0,0.0
1546520400,1.670000000000016,Clouds,0.0,0.0
1546524000,1.0600000000000023,Clouds,0.0,0.0
1546527600,1.670000000000016,Clear,0.0,0.0
1546531200,2.07000000000005,Clear,0.0,0.0
1546534800,1.1400000000000432,Clouds,0.0,0.0
1546538400,1.2800000000000296,Clouds,0.0,0.0
1546542000,1.5500000000000114,Clouds,0.0,0.0
1546545600,1.3600000000000136,Clouds,0.0,0.0
1546549200,0.6400000000000432,Clouds,0.0,0.0
1546552800,-1.3899999999999864,Clouds,0.0,0.0
1546556400,-0.060000000000002274,Clouds,0.0,0.0
1546560000,-0.5099999999999909,Clouds,0.0,0.0
1546563600,-0.2899999999999636,Clouds,0.0,0.0
1546567200,0.30000000000001137,Clouds,0.0,0.0
1546570800,0.3900000000000432,Clouds,0.0,0.0
1546574400,-0.01999999999998181,Clear,0.0,0.0
1546578000,-0.45999999999997954,Clear,0.0,0.0
1546581600,-1.1999999999999886,Clear,0.0,0.0
1546585200,-2.2799999999999727,Rain,0.2,0.0
1546588800,-3.0399999999999636,Clear,0.0,0.0
1546592400,-2.6200000000000045,Rain,0.0,0.0
1546596000,-1.0699999999999932,Clear,0.0,0.0
1546599600,-1.6200000000000045,Clear,0.0,0.0
1546603200,-1.9399999999999977,Clear,0.0,0.0
1546606800,-2.4499999999999886,Clear,0.0,0.0
1546610400,-1.6999999999999886,Clear,0.0,0.0
1546614000,-1.3700000000000045,Clear,0.0,0.0
1546617600,0.9300000000000068,Clear,0.0,0.0
1546621200,1.9600000000000364,Clear,0.0,0.0
1546624800,2.57000000000005,Clear,0.0,0.0
1546628400,3.32000000000005,Clear,0.0,0.0
1546632000,4.25,Clear,0.0,0.0
1546635600,4.3799999999999955,Clear,0.0,0.0
1546639200,4.300000000000011,Clear,0.0,0.0
1546642800,4.32000000000005,Clear,0.0,0.0
1546646400,4.8799999999999955,Clear,0.0,0.0
1546650000,4.460000000000036,Clear,0.0,0.0
1546653600,4.080000000000041,Clear,0.0,0.0
1546657200,6.53000000000003,Clouds,0.0,0.0
1546660800,6.140000000000043,Clouds,0.0,0.0
1546664400,6.270000000000039,Rain,0.4,0.0
1546668000,4.160000000000025,Rain,0.31,0.0
1546671600,2.900000000000034,Rain,1.34,0.0
1546675200,3.170000000000016,Rain,1.49,0.0
1546678800,2.340000000000032,Mist,0.75,0.0
1546682400,2.1100000000000136,Rain,1.05,0.0
1546686000,2.150000000000034,Mist,0.25,0.0
1546689600,2.1000000000000227,Mist,0.25,0.0
1546693200,1.3500000000000227,Rain,0.28,0.0
1546696800,1.9399999999999977,Mist,0.75,0.0
1546700400,2.1299999999999955,Mist,0.51,0.0
1546704000,2.330000000000041,Rain,1.21,0.0
1546707600,2.930000000000007,Rain,0.92,0.0
1546711200,3.2100000000000364,Mist,0.33,0.0
1546714800,2.3799999999999955,Mist,0.30000000000000004,0.0
1546718400,4.2900000000000205,Rain,0.39,0.0
1546722000,2.8000000000000114,Rain,0.85,0.0
1546725600,2.3100000000000023,Rain,0.48,0.0
1546729200,3.0100000000000477,Drizzle,0.47000000000000003,0.0
1546732800,3.2600000000000477,Rain,0.28,0.0
1546736400,3.0200000000000387,Clouds,0.0,0.0
1546740000,2.6100000000000136,Clear,0.0,0.0
1546743600,2.7700000000000387,Clear,0.0,0.0
1546747200,1.160000000000025,Clear,0.0,0.0
1546750800,0.28000000000002956,Clear,0.0,0.0
1546754400,-0.029999999999972715,Clear,0.0,0.0
1546758000,0.7600000000000477,Clear,0.0,0.0
1546761600,0.4399999999999977,Clear,0.0,0.0
1546765200,0.060000000000002274,Rain,0.25,0.0
1546768800,1.25,Clouds,0.0,0.0
1546772400,2.670000000000016,Clouds,0.0,0.0
1546776000,3.3700000000000045,Clouds,0.0,0.0
1546779600,3.2600000000000477,Clouds,0.0,0.0
1546783200,3.8100000000000023,Clouds,0.0,0.0
1546786800,3.9399999999999977,Clouds,0.0,0.0
1546790400,4.6299999999999955,Clouds,0.0,0.0
1546794000,3.7900000000000205,Clouds,0.0,0.0
1546797600,4.520000000000039,Rain,0.0,0.0
1546801200,4.8700000000000045,Rain,0.0,0.0
1546804800,3.080000000000041,Clouds,0.0,0.0
1546808400,2.4700000000000273,Clouds,0.0,0.0
1546812000,0.9000000000000341,Clouds,0.0,0.0
1546815600,-1.829999999999984,Clear,0.0,0.0
1546819200,-2.9599999999999795,Clouds,0.0,0.0
1546822800,-4.079999999999984,Clouds,0.0,0.0
1546826400,-4.759999999999991,Clouds,0.0,0.0
1546830000,-5.019999999999982,Clear,0.0,0.0
1546833600,-6.669999999999959,Clear,0.0,0.0
1546837200,-7.479999999999961,Clear,0.0,0.0
1546840800,-6.96999999999997,Clear,0.0,0.0
1546844400,-8.109999999999957,Clear,0.0,0.0
1546848000,-7.589999999999975,Clear,0.0,0.0
1546851600,-8.089999999999975,Clear,0.0,0.0
1546855200,-8.409999999999968,Clear,0.0,0.0
1546858800,-8.92999999999995,Clear,0.0,0.0
1546862400,-9.049999999999955,Clear,0.0,0.0
1546866000,-10.099999999999966,Clear,0.0,0.0
1546869600,-9.329999999999984,Clear,0.0,0.0
1546873200,-8.819999999999993,Clear,0.0,0.0
1546876800,-8.199999999999989,Clear,0.0,0.0
1546880400,-8.339999999999975,Clear,0.0,0.0
1546884000,-7.109999999999957,Clear,0.0,0.0
1546887600,-6.609999999999957,Clear,0.0,0.0
1546891200,-5.0,Clear,0.0,0.0
1546894800,-4.159999999999968,Clouds,0.0,0.0
1546898400,-3.9899999999999523,Clouds,0.0,0.0
1546902000,-3.839999999999975,Clouds,0.0,0.0
1546905600,-3.659999999999968,Clouds,0.0,0.0
1546909200,-3.9599999999999795,Clouds,0.0,0.0
1546912800,-3.829999999999984,Clouds,0.0,0.0
1546916400,-3.2199999999999704,Clouds,0.0,0.0
1546920000,-4.139999999999986,Clouds,0.0,0.0
1546923600,-3.0399999999999636,Clouds,0.0,0.0
1546927200,-1.7799999999999727,Clouds,0.0,0.0
1546930800,-1.589999999999975,Clouds,0.0,0.0
1546934400,-0.5,Rain,0.24,0.0
1546938000,-0.8100000000000023,Rain,0.5,0.0
1546941600,0.3300000000000409,Rain,0.53,0.0
1546945200,0.8000000000000114,Rain,0.39,0.0
1546948800,0.7200000000000273,Mist,0.26,0.0
1546952400,1.3500000000000227,Mist,0.0,0.0
1546956000,3.7600000000000477,Mist,0.0,0.0
1546959600,4.220000000000027,Mist,0.0,0.0
1546963200,2.8600000000000136,Rain,0.25,0.0
1546966800,2.640000000000043,Mist,0.0,0.0
1546970400,2.900000000000034,Mist,0.0,0.0
1546974000,3.8500000000000227,Mist,0.0,0.0
1546977600,3.8100000000000023,Mist,0.0,0.0
1546981200,4.0400000000000205,Mist,0.0,0.0
1546984800,3.900000000000034,Mist,0.0,0.0
1546988400,3.5500000000000114,Mist,0.0,0.0
1546992000,3.7800000000000296,Mist,0.0,0.0
1546995600,3.8100000000000023,Mist,0.0,0.0
1546999200,3.480000000000018,Mist,0.0,0.0
1547002800,5.689999999999998,Mist,0.0,0.0
1547006400,4.800000000000011,Mist,0.0,0.0
1547010000,3.230000000000018,Rain,2.49,0.0
1547013600,2.1299999999999955,Rain,0.97,0.0
1547017200,2.660000000000025,Mist,0.25,0.0
1547020800,1.3799999999999955,Clouds,0.0,0.0
1547024400,0.3300000000000409,Rain,0.0,0.0
1547028000,0.57000000000005,Clear,0.0,0.0
1547031600,1.330000000000041,Clouds,0.0,0.0
1547035200,0.5400000000000205,Clouds,0.0,0.0
1547038800,0.3300000000000409,Clear,0.0,0.0
1547042400,0.7200000000000273,Clear,0.0,0.0
1547046000,1.32000000000005,Rain,0.25,0.0
1547049600,1.4300000000000068,Clouds,0.0,0.0
1547053200,1.6299999999999955,Clouds,0.0,0.0
1547056800,1.8700000000000045,Clouds,0.0,0.0
1547060400,1.7700000000000387,Clouds,0.0,0.0
1547064000,2.3799999999999955,Clouds,0.0,0.0
1547067600,0.7700000000000387,Clouds,0.0,0.0
1547071200,0.1500000000000341,Clouds,0.0,0.0
1547074800,-0.75,Clouds,0.0,0.0
1547078400,-1.92999999999995,Clouds,0.0,0.0
1547082000,-1.8999999999999773,Clouds,0.0,0.0
1547085600,-4.229999999999961,Clouds,0.0,0.0
1547089200,-3.9899999999999523,Clouds,0.0,0.0
1547092800,-5.2999999999999545,Clouds,0.0,0.0
1547096400,-4.759999999999991,Clouds,0.0,0.0
1547100000,-5.169999999999959,Clouds,0.0,0.0
1547103600,-6.189999999999998,Clouds,0.0,0.0
1547107200,-6.269999999999982,Clouds,0.0,0.0
1547110800,-6.689999999999998,Snow,0.0,0.0
1547114400,-6.839999999999975,Clouds,0.0,0.0
1547118000,-6.46999999999997,Clouds,0.0,0.0
1547121600,-6.419999999999959,Clouds,0.0,0.0
1547125200,-6.889999999999986,Clouds,0.0,0.0
1547128800,-6.899999999999977,Clouds,0.0,0.0
1547132400,-6.279999999999973,Clouds,0.0,0.0
1547136000,-6.189999999999998,Clouds,0.0,0.0
1547139600,-6.689999999999998,Clouds,0.0,0.0
1547143200,-6.599999999999966,Clouds,0.0,0.0
1547146800,-6.109999999999957,Rain,0.2,0.0
1547150400,-6.169999999999959,Clouds,0.0,0.0
1547154000,-6.2999999999999545,Clouds,0.0,0.0
1547157600,-6.769999999999982,Clouds,0.0,0.0
1547161200,-6.889999999999986,Clear,0.0,0.0
1547164800,-7.539999999999964,Clouds,0.0,0.0
1547168400,-7.489999999999952,Clouds,0.0,0.0
1547172000,-7.519999999999982,Clear,0.0,0.0
1547175600,-8.079999999999984,Clouds,0.0,0.0
1547179200,-8.70999999999998,Clouds,0.0,0.0
1547182800,-8.96999999999997,Clear,0.0,0.0
1547186400,-9.149999999999977,Clouds,0.0,0.0
1547190000,-9.75,Clouds,0.0,0.0
1547193600,-10.109999999999957,Clear,0.0,0.0
1547197200,-10.75,Clear,0.0,0.0
1547200800,-10.870000000000005,Clear,0.0,0.0
1547204400,-11.589999999999975,Clear,0.0,0.0
1547208000,-12.659999999999968,Clear,0.0,0.0
1547211600,-13.069999999999993,Clear,0.0,0.0
1547215200,-12.789999999999964,Clear,0.0,0.0
1547218800,-11.67999999999995,Clear,0.0,0.0
1547222400,-10.759999999999991,Clear,0.0,0.0
1547226000,-9.0,Clear,0.0,0.0
1547229600,-8.759999999999991,Clear,0.0,0.0
1547233200,-7.949999999999989,Clear,0.0,0.0
1547236800,-7.8799999999999955,Clear,0.0,0.0
1547240400,-8.71999999999997,Clear,0.0,0.0
1547244000,-9.129999999999995,Clear,0.0,0.0
1547247600,-9.310000000000002,Clear,0.0,0.0
1547251200,-9.839999999999975,Clear,0.0,0.0
1547254800,-10.839999999999975,Clear,0.0,0.0
1547258400,-11.299999999999955,Clear,0.0,0.0
1547262000,-10.519999999999982,Clear,0.0,0.0
1547265600,-11.109999999999957,Clear,0.0,0.0
1547269200,-12.599999999999966,Clear,0.0,0.0
1547272800,-12.560000000000002,Clear,0.0,0.0
1547276400,-12.799999999999955,Clear,0.0,0.0
1547280000,-12.96999999999997,Clear,0.0,0.0
1547283600,-12.839999999999975,Clear,0.0,0.0
1547287200,-12.799999999999955,Clear,0.0,0.0
1547290800,-12.849999999999966,Clear,0.0,0.0
1547294400,-10.439999999999998,Clouds,0.0,0.0
1547298000,-10.879999999999995,Clouds,0.0,0.0
1547301600,-9.069999999999993,Clouds,0.0,0.0
1547305200,-8.479999999999961,Clouds,0.0,0.0
1547308800,-7.139999999999986,Clouds,0.0,0.0
1547312400,-5.649999999999977,Snow,0.0,0.5
1547316000,-4.359999999999957,Clouds,0.0,0.0
1547319600,-3.4699999999999704,Clouds,0.0,0.0
1547323200,-3.019999999999982,Clouds,0.0,0.0
1547326800,-3.599999999999966,Clouds,0.0,0.0
1547330400,-3.359999999999957,Clear,0.0,0.0
1547334000,-3.829999999999984,Clouds,0.0,0.0
1547337600,-4.039999999999964,Clouds,0.0,0.0
1547341200,-4.25,Clouds,0.0,0.0
1547344800,-5.019999999999982,Clouds,0.0,0.0
1547348400,-4.3700000000000045,Clouds,0.0,0.0
1547352000,-5.509999999999991,Clouds,0.0,0.0
1547355600,-5.269999999999982,Clouds,0.0,0.0
1547359200,-5.949999999999989,Clouds,0.0,0.0
1547362800,-5.479999999999961,Clouds,0.0,0.0
1547366400,-6.339999999999975,Clouds,0.0,0.0
1547370000,-6.8799999999999955,Clouds,0.0,0.0
1547373600,-8.489999999999952,Clouds,0.0,0.0
1547377200,-8.799999999999955,Snow,0.0,0.0
1547380800,-9.439999999999998,Snow,0.0,0.0
1547384400,-9.370000000000005,Snow,0.0,0.0
1547388000,-8.799999999999955,Clouds,0.0,0.0
1547391600,-9.21999999999997,Clear,0.0,0.0
1547395200,-8.45999999999998,Clouds,0.0,0.0
1547398800,-6.389999999999986,Clear,0.0,0.0
1547402400,-5.92999999999995,Clear,0.0,0.0
1547406000,-3.909999999999968,Clear,0.0,0.0
1547409600,-5.199999999999989,Clear,0.0,0.0
1547413200,-5.359999999999957,Clear,0.0,0.0
1547416800,-6.819999999999993,Clear,0.0,0.0
1547420400,-6.589999999999975,Clear,0.0,0.0
1547424000,-7.3700000000000045,Clear,0.0,0.0
1547427600,-8.46999999999997,Clear,0.0,0.0
1547431200,-8.899999999999977,Clear,0.0,0.0
1547434800,-9.039999999999964,Clear,0.0,0.0
1547438400,-9.46999999999997,Clear,0.0,0.0
1547442000,-9.859999999999957,Clear,0.0,0.0
1547445600,-11.009999999999991,Clear,0.0,0.0
1547449200,-11.569999999999993,Clear,0.0,0.0
1547452800,-12.329999999999984,Clear,0.0,0.0
1547456400,-11.859999999999957,Clouds,0.0,0.0
1547460000,-12.329999999999984,Clouds,0.0,0.0
1547463600,-12.889999999999986,Clouds,0.0,0.0
1547467200,-12.46999999999997,Clouds,0.0,0.0
1547470800,-12.46999999999997,Clouds,0.0,0.0
1547474400,-12.359999999999957,Clouds,0.0,0.0
1547478000,-10.659999999999968,Clear,0.0,0.0
1547481600,-9.389999999999986,Clear,0.0,0.0
1547485200,-7.8799999999999955,Clear,0.0,0.0
1547488800,-6.579999999999984,Clear,0.0,0.0
1547492400,-5.569999999999993,Clear,0.0,0.0
1547496000,-5.259999999999991,Clear,0.0,0.0
1547499600,-4.949999999999989,Clear,0.0,0.0
1547503200,-5.339999999999975,Clear,0.0,0.0
1547506800,-4.589999999999975,Clear,0.0,0.0
1547510400,-5.919999999999959,Clear,0.0,0.0
1547514000,-4.560000000000002,Clear,0.0,0.0
1547517600,-6.0,Clear,0.0,0.0
1547521200,-6.529999999999973,Clear,0.0,0.0
1547524800,-6.199999999999989,Clear,0.0,0.0
1547528400,-6.019999999999982,Clear,0.0,0.0
1547532000,-5.899999999999977,Clear,0.0,0.0
1547535600,-6.75,Clear,0.0,0.0
1547539200,-7.3799999999999955,Clear,0.0,0.0
1547542800,-8.259999999999991,Clear,0.0,0.0
1547546400,-7.599999999999966,Clear,0.0,0.0
1547550000,-7.7099999999999795,Clear,0.0,0.0
1547553600,-8.70999999999998,Clear,0.0,0.0
1547557200,-8.629999999999995,Clear,0.0,0.0
1547560800,-8.729999999999961,Clear,0.0,0.0
1547564400,-8.129999999999995,Clear,0.0,0.0
1547568000,-6.8700000000000045,Clear,0.0,0.0
1547571600,-5.169999999999959,Clear,0.0,0.0
1547575200,-3.9699999999999704,Clear,0.0,0.0
1547578800,-1.9599999999999795,Clear,0.0,0.0
1547582400,-2.7199999999999704,Clear,0.0,0.0
1547586000,-2.099999999999966,Clear,0.0,0.0
1547589600,-2.9899999999999523,Clear,0.0,0.0
1547593200,-3.6299999999999955,Clear,0.0,0.0
1547596800,-3.4599999999999795,Clear,0.0,0.0
1547600400,-3.3700000000000045,Clear,0.0,0.0
1547604000,-4.169999999999959,Clear,0.0,0.0
1547607600,-3.519999999999982,Clear,0.0,0.0
1547611200,-3.3999999999999773,Clear,0.0,0.0
1547614800,-3.7299999999999613,Clear,0.0,0.0
1547618400,-4.279999999999973,Clear,0.0,0.0
1547622000,-4.149999999999977,Clear,0.0,0.0
1547625600,-5.599999999999966,Clear,0.0,0.0
1547629200,-6.279999999999973,Clouds,0.0,0.0
1547632800,-6.4599999999999795,Clear,0.0,0.0
1547636400,-6.659999999999968,Clear,0.0,0.0
1547640000,-6.6299999999999955,Clear,0.0,0.0
1547643600,-5.639999999999986,Snow,0.0,0.5
1547647200,-6.539999999999964,Haze,0.0,0.0
1547650800,-5.599999999999966,Haze,0.0,0.0
1547654400,-4.189999999999998,Clouds,0.0,0.0
1547658000,-2.9699999999999704,Clouds,0.0,0.0
1547661600,-2.759999999999991,Clouds,0.0,0.0
1547665200,-2.3799999999999955,Clouds,0.0,0.0
1547668800,-0.9399999999999977,Clouds,0.0,0.0
1547672400,-0.12999999999999545,Clouds,0.0,0.0
1547676000,-1.2999999999999545,Clouds,0.0,0.0
1547679600,-0.45999999999997954,Clouds,0.0,0.0
1547683200,-0.8899999999999864,Clouds,0.0,0.0
1547686800,-1.8700000000000045,Clear,0.0,0.0
1547690400,-0.9499999999999886,Clouds,0.0,0.0
1547694000,-2.6899999999999977,Clouds,0.0,0.0
1547697600,-3.909999999999968,Clear,0.0,0.0
1547701200,-3.8899999999999864,Clear,0.0,0.0
1547704800,-6.21999999999997,Clear,0.0,0.0
1547708400,-6.919999999999959,Clear,0.0,0.0
1547712000,-8.949999999999989,Clear,0.0,0.0
1547715600,-8.789999999999964,Clear,0.0,0.0
1547719200,-9.67999999999995,Clear,0.0,0.0
1547722800,-10.079999999999984,Clear,0.0,0.0
1547726400,-9.46999999999997,Clear,0.0,0.0
1547730000,-10.849999999999966,Clear,0.0,0.0
1547733600,-9.21999999999997,Clear,0.0,0.0
1547737200,-8.620000000000005,Clear,0.0,0.0
1547740800,-6.849999999999966,Clear,0.0,0.0
1547744400,-5.8700000000000045,Clear,0.0,0.0
1547748000,-5.419999999999959,Clear,0.0,0.0
1547751600,-5.169999999999959,Clear,0.0,0.0
1547755200,-4.019999999999982,Clear,0.0,0.0
1547758800,-5.8700000000000045,Snow,0.0,0.0
1547762400,-4.589999999999975,Clouds,0.0,0.0
1547766000,-5.039999999999964,Snow,0.0,0.7000000000000001
1547769600,-5.739999999999952,Snow,0.0,0.5
1547773200,-4.779999999999973,Clear,0.0,0.0
1547776800,-3.839999999999975,Clouds,0.0,0.0
1547780400,-5.21999999999997,Clouds,0.0,0.0
1547784000,-4.909999999999968,Clouds,0.0,0.0
1547787600,-4.689999999999998,Clouds,0.0,0.0
1547791200,-5.339999999999975,Snow,0.0,0.1
1547794800,-6.6299999999999955,Snow,0.0,0.2
1547798400,-5.989999999999952,Snow,0.0,0.30000000000000004
1547802000,-5.889999999999986,Snow,0.0,0.0
1547805600,-4.789999999999964,Snow,0.0,0.30000000000000004
1547809200,-5.829999999999984,Snow,0.0,0.30000000000000004
1547812800,-3.9499999999999886,Snow,0.0,0.0
1547816400,-3.7199999999999704,Snow,0.0,0.0
1547820000,-3.4899999999999523,Snow,0.0,0.0
1547823600,-3.3100000000000023,Mist,0.34,0.0
1547827200,-0.3499999999999659,Mist,0.51,0.0
1547830800,-1.0600000000000023,Rain,0.25,0.0
1547834400,-0.23999999999995225,Haze,0.76,0.0
1547838000,-0.5099999999999909,Haze,0.0,0.0
1547841600,-0.13999999999998636,Haze,0.0,0.0
1547845200,0.5,Haze,0.0,0.0
1547848800,-0.339999999999975,Rain,0.2,0.0
1547852400,-1.7199999999999704,Rain,0.2,0.0
1547856000,-1.3199999999999932,Clouds,0.0,0.0
1547859600,-2.409999999999968,Clear,0.0,0.0
1547863200,-2.1200000000000045,Clear,0.0,0.0
1547866800,-2.269999999999982,Clouds,0.0,0.0
1547870400,-2.109999999999957,Clouds,0.0,0.0
1547874000,-2.3100000000000023,Clear,0.0,0.0
1547877600,-2.8100000000000023,Clear,0.0,0.0
1547881200,-3.919999999999959,Clouds,0.0,0.0
1547884800,-3.4499999999999886,Clear,0.0,0.0
1547888400,-4.1200000000000045,Clear,0.0,0.0
1547892000,-3.1499999999999773,Clear,0.0,0.0
1547895600,-3.6200000000000045,Clear,0.0,0.0
1547899200,-4.529999999999973,Clear,0.0,0.0
1547902800,-3.5600000000000023,Clear,0.0,0.0
1547906400,-2.75,Clear,0.0,0.0
1547910000,-1.6999999999999886,Clouds,0.0,0.0
1547913600,-1.9899999999999523,Clouds,0.0,0.0
1547917200,-2.4899999999999523,Clouds,0.0,0.0
1547920800,-2.67999999999995,Rain,0.2,0.0
1547924400,-2.019999999999982,Rain,0.2,0.0
1547928000,-2.1499999999999773,Clouds,0.0,0.0
1547931600,-1.839999999999975,Rain,0.0,0.0
1547935200,-2.0399999999999636,Clouds,0.0,0.0
1547938800,-1.92999999999995,Clouds,0.0,0.0
1547942400,-1.8999999999999773,Rain,0.17,0.0
1547946000,-2.839999999999975,Snow,0.51,0.0
1547949600,-4.089999999999975,Mist,0.87,0.0
1547953200,-4.4599999999999795,Snow,1.49,0.0
1547956800,-4.21999999999997,Rain,1.7000000000000002,0.0
1547960400,-3.7999999999999545,Mist,3.9699999999999998,0.0
1547964000,-4.779999999999973,Rain,5.04,0.0
1547967600,-2.7799999999999727,Rain,3.94,0.0
1547971200,-4.529999999999973,Rain,3.02,0.0
1547974800,-4.3799999999999955,Rain,2.52,0.0
1547978400,-4.069999999999993,Rain,1.3599999999999999,0.0
1547982000,-4.4599999999999795,Rain,0.85,0.0
1547985600,-3.1999999999999886,Rain,0.99,0.0
1547989200,-3.0499999999999545,Rain,0.7000000000000001,0.0
1547992800,-0.6699999999999591,Rain,2.02,0.0
1547996400,0.6700000000000159,Rain,0.58,0.0
1548000000,0.27000000000003865,Mist,0.25,0.0
1548003600,-2.0,Rain,0.30000000000000004,0.0
1548007200,-1.5399999999999636,Clouds,0.0,0.0
1548010800,-2.9699999999999704,Clouds,0.0,0.0
1548014400,-7.079999999999984,Clouds,0.0,0.0
1548018000,-8.279999999999973,Snow,0.0,0.2
1548021600,-11.029999999999973,Clear,0.0,0.0
1548025200,-13.310000000000002,Snow,0.0,0.0
1548028800,-14.629999999999995,Clear,0.0,0.0
1548032400,-15.92999999999995,Clear,0.0,0.0
1548036000,-16.189999999999998,Clouds,0.0,0.0
1548039600,-16.549999999999955,Clear,0.0,0.0
1548043200,-16.66999999999996,Clouds,0.0,0.0
1548046800,-17.049999999999955,Clouds,0.0,0.0
1548050400,-17.69999999999999,Clouds,0.0,0.0
1548054000,-18.74999999999997,Snow,0.0,0.0
1548057600,-19.23999999999998,Clear,0.0,0.0
1548061200,-19.919999999999987,Clouds,0.0,0.0
1548064800,-20.539999999999964,Clouds,0.0,0.0
1548068400,-21.21999999999997,Clouds,0.0,0.0
1548072000,-21.97999999999999,Clouds,0.0,0.0
1548075600,-22.339999999999975,Clouds,0.0,0.0
1548079200,-22.47999999999999,Smoke,0.0,0.0
1548082800,-21.73999999999998,Clouds,0.0,0.0
1548086400,-20.519999999999982,Snow,0.0,0.7000000000000001
1548090000,-19.799999999999983,Clouds,0.0,0.0
1548093600,-18.809999999999974,Clouds,0.0,0.0
1548097200,-17.94999999999999,Clouds,0.0,0.0
1548100800,-17.19999999999999,Clear,0.0,0.0
1548104400,-17.149999999999977,Clear,0.0,0.0
1548108000,-17.69999999999999,Clear,0.0,0.0
1548111600,-18.269999999999982,Clear,0.0,0.0
1548115200,-18.93999999999997,Clear,0.0,0.0
1548118800,-18.919999999999987,Clear,0.0,0.0
1548122400,-18.409999999999968,Clear,0.0,0.0
1548126000,-17.919999999999987,Clear,0.0,0.0
1548129600,-17.589999999999975,Clear,0.0,0.0
1548133200,-17.289999999999964,Clear,0.0,0.0
1548136800,-17.25999999999999,Clear,0.0,0.0
1548140400,-17.649999999999977,Clear,0.0,0.0
1548144000,-17.20999999999998,Clear,0.0,0.0
1548147600,-16.859999999999957,Clear,0.0,0.0
1548151200,-16.799999999999955,Clear,0.0,0.0
1548154800,-17.049999999999955,Clear,0.0,0.0
1548158400,-17.109999999999957,Clear,0.0,0.0
1548162000,-16.95999999999998,Clear,0.0,0.0
1548165600,-16.039999999999964,Clear,0.0,0.0
1548169200,-14.729999999999961,Clear,0.0,0.0
1548172800,-12.310000000000002,Clear,0.0,0.0
1548176400,-10.569999999999993,Clear,0.0,0.0
1548180000,-8.659999999999968,Clear,0.0,0.0
1548183600,-6.8799999999999955,Clear,0.0,0.0
1548187200,-6.199999999999989,Clear,0.0,0.0
1548190800,-5.109999999999957,Clear,0.0,0.0
1548194400,-4.739999999999952,Clear,0.0,0.0
